row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,resp_f0,resp_f1,true_driver_set,split
92,-1.2714707,-0.3072881,-0.34670466,-0.24013647,0.9599453,-2.238768,1.1236417,0.6600812,0.40726003,0.84537596,-1.0606335,-0.6978021,-2.1536138,1.0993645,-0.61943585,0.41919905,0.41042334,-0.14479339,1.5013452,1.785057,0,0.0300197,0.0,0.0,,train
93,-0.8179679,-1.439695,-2.2499719,1.4481537,-0.15508766,0.66398114,0.034854934,2.7575388,-0.5138597,2.3986375,-0.7241088,0.49081662,-2.0443447,0.70669806,-2.0718544,1.2578411,1.0746918,-0.5250251,0.0879664,-1.1500051,0,0.012365818,0.0,0.0,,test
94,0.86408347,3.2127903,-0.56138176,-0.29116213,-0.052070107,0.4910161,1.0736623,-0.61788195,0.39319667,-0.7381409,0.20829421,-1.0592525,-0.5384268,1.4078715,-0.6012159,-0.8794462,0.65480757,-0.10048272,-0.16309562,0.79843074,1,0.9753924,0.0,1.0,f1,train
95,3.788197,0.0412515,0.9340711,0.45677462,-2.3114178,0.4848417,-0.1383684,2.2143059,0.9678864,1.9173559,0.35093915,-0.039130345,-0.6898443,0.12827338,-0.7359814,0.09578123,1.1938497,0.06892917,1.4481418,0.86222273,1,0.99033546,1.0,0.0,f0,train
96,2.866092,4.174747,-0.072596185,0.6021369,-0.7774847,0.25888714,1.2219887,0.96100354,-0.23273921,0.29306105,-0.573162,0.5356067,-2.585047,0.9912708,-1.2131964,0.36845118,1.8580422,-1.8202248,-0.0003559823,-0.2154815,1,0.9997111,0.5,0.5,"f0,f1",train
97,1.2126118,-1.1563455,-2.7766209,0.98632497,0.0045573884,-0.40307438,1.7784648,-2.0019708,-0.55519897,1.730611,0.014534252,-0.9804094,0.078952454,-0.6979642,0.1745457,0.08934409,-1.6577883,0.4864277,-0.8136021,-0.05042602,0,0.36327362,0.0,0.0,,train
98,-0.13257217,1.7106912,0.816293,-0.20398225,1.9287539,1.1776941,0.56934065,-0.85763144,2.119517,0.26746634,0.9981673,0.12445998,-0.6749521,-0.10747954,-0.828372,0.25678977,-0.029506732,-1.0839382,-2.508248,1.2004963,1,0.6183883,0.0,1.0,f1,train
99,-0.9210676,4.2139797,0.8551013,1.349634,-2.20511,1.1438586,-0.2602567,-0.8883538,0.33677164,-1.2424543,-1.339676,-0.008004953,-0.03312663,0.13233294,1.52153,0.8703831,-0.7573399,-0.66241366,-0.94951653,-0.25747046,1,0.9956614,0.0,1.0,f1,train
100,3.074449,-1.1785487,0.74178094,-0.39577276,1.0073533,-0.9506935,-0.22395657,-0.23755923,0.15944691,-0.91500473,-0.61660945,-0.96063286,0.17207582,-0.50925916,0.74965394,0.30019498,-0.88167393,0.028928718,0.33385387,-1.2988721,1,0.9590583,1.0,0.0,f0,train
101,3.9819777,0.6640802,-0.25654772,-1.0663096,-0.10719019,-1.0667349,-1.0115404,-1.6913486,1.1817697,-0.60370183,0.33795348,0.62464327,-2.7920256,-1.6062949,-0.18594715,1.244727,0.29653794,-1.2049534,0.089483164,-0.24687284,1,0.99416053,1.0,0.0,f0,train
102,-1.1341414,3.03036,2.947777,0.6222975,-2.115292,0.49123362,-0.78493303,2.0256102,1.2108245,0.1361909,0.19083904,-0.3222503,1.3919178,-0.38199764,0.5074988,-0.7506006,-0.48407584,-0.08919179,0.63949937,0.72353643,1,0.9554725,0.0,1.0,f1,train
103,3.9747145,4.3897605,0.52630025,-1.0488905,0.6519263,1.183841,-0.6455336,2.6845257,0.8069259,-0.50974196,-0.7624202,-0.27594146,-0.7156207,-0.41071278,1.7695099,0.46311933,2.24421,0.45327097,-0.2249392,0.16594668,1,0.9999783,0.5,0.5,"f0,f1",train
104,1.2808434,-0.95734555,2.188893,-0.31156102,-1.4086453,0.83862877,0.2160908,0.5033176,-0.0797583,-2.0344827,0.18039373,-1.0470618,0.00649313,1.0963467,0.6865224,-0.3616838,0.47546974,-0.59086543,0.79655516,0.74329394,1,0.39657098,0.0,0.0,,train
105,2.1277204,0.35872257,1.3249173,0.5754267,0.11853051,0.76416177,4.0136757,1.0984491,-0.4038233,-0.47254366,0.4504371,-1.4956667,-0.33170277,-0.9801635,0.24226798,0.19659194,-0.28041944,0.7098381,1.1084809,0.4190055,1,0.79877037,1.0,0.0,f0,train
106,1.7076439,4.042365,0.27716336,1.3963562,-0.6988087,0.51567334,0.48605233,-0.47993898,-0.84585804,1.5553186,1.4074203,0.02234893,-1.9317733,-1.2171187,-1.4467953,-0.6321398,0.2826988,-2.4950578,-0.62379956,0.9120211,1,0.9975535,0.5,0.5,"f0,f1",train
107,2.1700234,-0.18693295,0.16849965,-2.4813282,1.280864,-0.82537746,0.9424912,-1.3234549,1.4321607,-0.69124705,0.86314106,0.4731533,0.74488795,-2.0358372,-0.59350234,-0.3039609,0.51415426,-1.2411656,-0.39652053,0.8668541,0,0.7993706,1.0,0.0,f0,train
108,0.8928961,0.79295665,1.5155625,1.1621354,-1.4315906,0.95695704,0.070276655,1.2021048,1.0445819,-1.1265461,-0.6243137,-1.3577696,-0.113429256,-0.89222205,-0.16231115,1.7315091,-0.33796847,2.1818228,-0.63916796,-0.50478756,1,0.3797658,0.0,0.0,,train
109,3.7569976,2.8356283,1.3312076,0.1526784,-1.8018178,-0.6731139,-0.8886858,0.29281178,-0.803608,0.5721963,0.5140771,-0.53842473,-0.4115964,-1.3707758,0.4783801,-0.8544475,-0.8937024,0.004873566,0.37730172,0.2104096,1,0.999299,0.5,0.5,"f0,f1",train
110,-1.3435298,1.4319328,-0.22693,1.3142279,-0.17602293,0.97806036,0.21210565,-1.4902517,-0.5203121,-1.044503,0.8934752,-1.5938127,0.037921324,1.0428631,1.3473512,-0.26092124,1.141689,-0.64834493,-0.7794155,-1.4847416,1,0.46782267,0.0,0.0,,train
111,2.5690985,0.049894236,3.0199091,0.47320274,1.0364934,0.26183856,1.0197912,-0.03657192,-0.40173203,1.2547389,1.6199002,0.30968,1.4937369,1.36404,-0.97413445,0.29862413,-1.3065802,-0.49883223,-0.15604289,-2.7573178,0,0.90005857,1.0,0.0,f0,train
112,1.2831286,-1.4337262,-0.6772931,-0.1774524,0.21366413,-1.1973505,1.0003062,1.4729003,-0.9724814,-0.4630557,0.55021495,-0.6073409,-0.6569062,-2.2560122,-1.3037726,-0.10457664,2.3235343,-0.033340063,0.74471486,-0.09552665,0,0.39494532,0.0,0.0,,train
113,4.026765,-0.75528646,2.722487,0.8601288,0.31291515,-0.584422,-0.35575345,1.3399353,-0.4465419,-0.41195706,0.26974782,-1.5565683,-0.31212848,-1.3826047,-0.7654293,0.39883673,0.087346464,0.9211609,-0.7808288,-1.9040912,1,0.9937228,1.0,0.0,f0,train
114,2.4202878,4.168798,2.708945,0.05207983,0.42735633,2.8548486,0.10027529,0.5606964,0.10793864,1.4174997,0.09946973,-0.39797428,0.7069281,-1.6254927,0.97759974,-0.21874782,-0.096692026,-1.9191622,0.80375487,0.232705,1,0.9993446,0.5,0.5,"f0,f1",train
115,3.4021647,0.8364054,1.2406021,-1.2980139,1.804941,-0.19466358,-1.6701086,-0.9035522,1.1093222,-0.11762976,0.92082727,-0.39692873,0.5674209,-1.4521002,-0.20872411,0.71658134,-1.2163663,-0.2961454,-0.80210024,-0.39124492,1,0.98277867,1.0,0.0,f0,train
116,0.07345046,-0.26828197,0.90028495,0.0630927,-0.307834,-0.81901103,-0.5276859,-0.88462114,0.4715275,-2.2723377,0.5545827,0.061623227,0.7617216,-0.6498697,-0.16217959,0.53511024,0.6724013,0.5010372,-0.58078104,-0.8386745,0,0.08126855,0.0,0.0,,train
117,1.9765626,1.960336,1.7354715,-0.2110895,0.4833149,0.56808966,-1.2783419,0.2605204,-0.024027755,0.24069522,-1.109047,-0.7412798,0.100675374,0.26285806,0.18594418,-2.6801581,-0.95757985,-0.39619297,-1.2840544,0.57111746,1,0.9207466,0.5,0.5,"f0,f1",train
118,0.7745475,0.7979524,-0.6431577,0.97772294,0.78672767,0.2493363,0.93231356,-0.6889092,-0.27610525,1.1167942,-1.2051996,-0.7246009,1.3007789,0.3525664,0.8345897,0.58186346,0.55589044,-1.9436578,0.45879048,1.921826,0,0.34959477,0.0,0.0,,train
119,0.13312477,4.057889,1.1204783,0.27767244,-0.38619226,-0.26488063,-0.5485503,-1.8181633,0.5658008,-1.5125715,0.93922114,0.9055058,0.6877155,-0.14334062,-0.9101415,-0.12237951,-0.48607934,-0.96058357,0.5558475,0.905482,1,0.9943984,0.0,1.0,f1,train
120,4.0887833,4.3606057,0.8580244,-0.06266178,-0.70526505,0.44908234,1.2187796,-0.80829203,-0.3752862,-0.49329206,-0.7855302,-0.13472955,1.9552611,-0.22717124,1.2388625,0.6770662,-0.14840922,-0.46897343,0.3345121,0.109051704,1,0.9999817,0.5,0.5,"f0,f1",train
121,-0.15592161,0.9860343,1.7486458,2.3524919,0.19864029,-2.0766048,1.4872416,0.18313466,-1.2847676,1.3173007,0.92611885,1.7274885,-0.18705335,-0.17790887,0.1301747,0.40861598,0.5663951,-0.696703,-0.8554432,0.62275314,0,0.2893864,0.0,0.0,,train
122,0.28098172,2.9089236,-3.581798,-0.0108994115,0.5402013,0.2384515,0.49237308,1.0901946,-1.3038031,0.057155043,-0.53833747,-0.14640991,-1.8983827,0.23175693,-0.4568299,0.39730263,1.1636617,0.22953916,1.0720285,-0.5645845,0,0.94816005,0.0,1.0,f1,train
123,-0.634192,1.4618741,0.810907,1.1151873,1.0558772,0.50270045,0.8580574,-0.07323563,0.8258728,0.8275488,-1.4296244,-0.5275509,-0.7523553,-0.25771543,-1.4602027,0.5663587,-0.7883209,-2.0938675,0.14893124,-1.953721,0,0.48811495,0.0,0.0,,train
124,0.23448761,4.336812,-0.048383884,0.7185481,1.2091888,0.99185526,0.05157586,0.6479046,0.7285679,0.16888097,-0.079693854,-2.4377754,0.9341289,0.71495223,-0.17855501,-2.1991599,-1.9370315,0.82956976,-0.11772494,0.3915804,1,0.99682873,0.0,1.0,f1,train
125,1.7736595,0.9872011,-0.45755953,1.2526692,-1.1414416,-1.6475713,-1.8315364,0.7114104,-0.26077512,-1.8004103,-1.7747724,-0.7024476,-0.58081216,-0.12838182,0.063047886,1.163535,0.05415389,0.21863544,1.8829396,-1.3076363,0,0.7302432,1.0,0.0,f0,train
126,0.040162303,3.6930356,3.2398458,1.5991914,-0.7728471,-0.7022755,1.4827557,-0.6346202,-0.67718536,0.07918631,-0.09810607,1.6615951,-2.4756591,-0.7406286,-0.46469846,0.35758469,-1.0372257,2.7774608,0.1111004,-0.9645867,1,0.988333,0.0,1.0,f1,train
127,0.38391602,-0.2810382,-1.583511,-0.80710787,1.1445596,1.3588458,-2.1408937,-0.52674705,0.036674317,-0.57278746,1.0272797,-0.29766914,-0.168431,-0.10618545,-0.9238299,-0.8006141,-0.37292102,1.424898,0.500602,1.9392831,0,0.121821344,0.0,0.0,,test
128,2.7714813,0.26011696,1.072714,-0.8303562,0.7745371,0.6245267,0.64444965,-0.27117023,-0.7511288,-0.43834245,1.5726281,-0.93662643,-1.4231305,-2.2420597,0.100417316,0.81176955,1.0971408,0.43337166,-1.4786968,-0.46964347,1,0.9327338,1.0,0.0,f0,train
129,1.85491,0.51021045,0.27743152,-0.78462285,0.36695772,0.719329,0.3123329,-0.38635635,1.075657,0.9629033,0.6679862,-0.7063581,0.6929745,-0.8029014,0.89371336,0.370277,-1.7054455,0.763112,1.3346921,0.13327205,1,0.71036756,1.0,0.0,f0,train
130,0.733929,4.3125806,-2.0875177,0.2526522,0.6877765,-0.9281399,1.1352385,-0.0787033,0.38419157,0.7943182,-1.719594,-0.8142201,-0.52243483,-2.2211716,0.37788388,-0.060033716,0.30763173,-1.2199835,0.74658,-1.214308,1,0.9970454,0.0,1.0,f1,train
131,-0.02518221,3.8711853,2.3179264,-0.28943038,1.3734089,0.30908597,0.7142566,-0.8231958,-0.15720262,1.9576136,0.52802503,1.4591619,1.4896244,0.6546872,-0.24162546,-1.2416637,0.07405732,-1.0292896,-0.048875682,0.2657198,1,0.991748,0.0,1.0,f1,train
132,-0.6223523,3.383077,-1.027971,0.09667003,0.66052186,1.9207596,0.005175499,-0.23014303,-0.059710376,-1.1471971,-2.473451,-2.5211205,0.81681305,1.6049883,1.26991,0.51796466,0.100002185,-0.59572923,-0.5909861,-0.8331112,1,0.97770226,0.0,1.0,f1,train
133,-0.28126627,1.792196,2.5412886,0.17401974,-0.7116713,-0.69079286,1.0583919,-2.0044785,1.5734017,0.7255851,1.257342,0.8228004,0.57156223,0.19766003,1.2623549,1.1213514,0.649951,1.3754544,0.8158459,0.15010889,1,0.65195054,0.0,1.0,f1,train
134,1.7497652,0.968468,-3.8652532,0.100407735,1.2727337,0.2919812,0.4541764,-1.0929986,0.23624896,0.852727,-0.74461234,0.99475306,0.29261363,-1.4114903,0.32856753,-0.64894146,-1.5616884,-0.18592368,-0.30699435,0.24519256,0,0.7193012,1.0,0.0,f0,train
135,1.5474123,-1.2796015,3.0980167,-0.8453963,-1.7492503,-0.7269211,-0.62577695,0.5639158,-0.4637161,-0.14548774,1.2234571,0.12358167,0.29233745,-0.55202276,0.4699319,1.3526434,-0.9643764,0.6749025,-2.0218005,-1.114872,1,0.52551603,1.0,0.0,f0,train
136,4.458319,2.6379132,2.2336519,0.9688025,0.47968218,0.43352157,1.9632196,-1.8761737,-0.26289025,-0.08445907,-0.49496964,1.0062879,-0.49328697,0.1827299,0.32374772,-0.77888185,-0.06497369,2.0480282,-0.39609876,-1.1061946,1,0.9997497,0.5,0.5,"f0,f1",train
137,-1.1873733,3.401527,-2.2208636,-1.605348,-0.9728061,-0.9863743,-1.293007,-1.2771622,-0.19676706,0.868575,0.70671463,0.19317499,-0.3702971,0.4569081,-0.7910827,-1.0128745,-2.6132667,1.0647877,0.9783461,0.15272602,1,0.97828466,0.0,1.0,f1,train
138,1.7288122,1.6650146,-3.5459156,-0.5705987,-0.36725813,-0.8201456,-0.6692788,0.35725507,-0.9489505,-2.7916107,1.3504744,0.99204075,0.95157176,0.25283945,0.28346068,0.4269966,-0.005586168,-0.70795137,0.2483608,-1.2256242,0,0.8379138,0.5,0.5,"f0,f1",train
139,3.2697687,2.3084252,-1.4026217,-0.84003484,-0.3688896,0.056685343,-1.0480709,0.0359182,-0.47065252,-0.79367286,0.04415002,-0.70650625,-0.62272406,-1.7379875,0.36369592,-1.1017321,-0.12483052,-0.8237616,0.33777627,-0.5013298,1,0.99532765,0.5,0.5,"f0,f1",train
140,2.9585466,1.0923504,1.5747591,-0.75944066,1.453068,-0.089899436,-0.18976,-0.42639452,0.7252283,-0.122180365,-1.7606641,1.3281584,0.5252891,0.60128576,0.28387657,-1.6482443,-0.15565816,0.61080223,0.40151957,0.5731377,1,0.96442646,1.0,0.0,f0,train
141,0.07515561,4.4026594,-2.9144607,-0.16126679,2.776142,1.3446132,0.26019233,-0.78533053,-0.15774389,0.119715445,-0.18091208,-0.5319383,-0.31550506,0.11454536,0.091749996,0.11693499,-0.19404215,0.590015,-0.66595805,1.5535054,1,0.9971618,0.0,1.0,f1,train
142,-0.2983477,-0.7969297,-2.1071503,-0.2710808,0.33794197,0.09123927,0.044295046,0.77618724,0.070219226,-0.24343386,0.27995843,-1.6187426,2.024837,0.666246,-0.0110165095,0.04846602,-0.47757325,0.67241937,-0.37461555,1.9809642,0,0.036428034,0.0,0.0,,train
143,3.1049974,2.602117,-1.5789343,1.4845077,-0.5343487,0.08091463,0.42495584,-0.30235243,-0.60717326,0.52419275,-0.83290184,0.02794757,0.22187787,-1.1369041,0.05873125,-1.4929836,-0.011536616,-1.9849343,0.22337055,-0.2559485,1,0.99614525,0.5,0.5,"f0,f1",train
144,4.377397,3.8348072,1.8977575,0.5214925,0.3414542,0.07390427,-0.81344324,-2.7913027,2.1936736,0.28636962,-0.42603323,0.43861568,-1.003837,2.6094234,0.09452214,-0.39119816,0.8719,-0.51268154,-1.7573835,-0.20801598,1,0.9999707,0.5,0.5,"f0,f1",train
145,-0.36264437,3.278076,1.9300318,-0.17285565,-0.6337597,2.264503,-0.16537252,0.9332331,0.70939213,-1.1524329,0.3116372,-0.45546874,-0.6367803,-0.962544,1.000455,0.2777781,1.3093027,0.5846154,-1.7006451,-1.0308512,1,0.97289723,0.0,1.0,f1,train
146,3.0103745,-0.5537096,-0.5368855,-0.44181803,0.25072584,0.60728353,-0.3089903,-0.7298116,-1.4049913,-0.3298518,0.61891705,1.3255156,-0.69391286,-1.4806625,0.48739195,0.3843963,0.15123948,-0.2359509,0.3883153,-0.04761048,1,0.9542552,1.0,0.0,f0,train
147,2.2791576,0.35604414,1.9368336,0.3292985,0.57598704,2.3431528,-0.20124891,0.7616059,-0.109947056,0.15063107,-1.0150008,0.23995611,-0.5467578,-0.29363525,0.7680253,-0.2987179,-0.24273948,0.89413023,-0.032255236,-0.435652,1,0.8421317,1.0,0.0,f0,train
148,-0.6932618,4.0012245,0.38485098,1.0934215,-1.2139115,-0.29468837,0.1651296,-0.74083346,1.0122361,0.47128767,-1.9037241,0.2496933,0.74078345,0.45667458,2.581009,0.3772783,-0.250296,0.38921016,0.14595015,-1.3131322,1,0.99340546,0.0,1.0,f1,train
149,2.2875724,3.0434315,-0.018587597,-0.5365779,-0.56224465,-1.8435398,-0.7394578,0.35179114,0.24222982,1.1495854,-2.0464578,-0.25425798,-1.0094489,-0.4343225,-1.8017474,-1.3834647,-0.10500235,-0.5110517,0.8654953,-0.3330624,1,0.9925143,0.5,0.5,"f0,f1",train
150,2.8134415,1.9273607,2.0041094,-0.2142909,-1.0037262,-0.016430292,1.2917906,0.17326693,-0.8631532,-0.7174464,1.5945947,0.30966437,-0.9325333,1.4067031,0.30836973,0.9808127,0.43285364,-0.15582597,-2.1044567,-0.15882327,1,0.9798765,0.5,0.5,"f0,f1",train
151,0.76333237,4.4633846,-0.85699904,-2.9106956,0.6565392,0.7248806,1.5685846,-1.2030584,0.5081855,1.4774784,-0.9830696,-0.08479794,0.04151254,-2.032522,-1.2402185,-1.0814345,-0.9242478,-0.276626,-0.13393568,-0.98507637,1,0.99783593,0.0,1.0,f1,train
152,1.9796175,0.7518429,-0.6634381,0.511652,1.1609644,0.9749784,-1.0507243,0.5259722,-1.4343759,-0.17885846,-0.91649306,1.0036747,-1.2642622,0.35563144,-0.09756799,0.0027954795,2.0354404,1.7388369,1.2965635,1.6721386,1,0.7736587,1.0,0.0,f0,train
153,0.99660957,2.8244035,-0.40768975,-0.39921772,0.4313882,1.7862296,-0.6574026,0.075860955,0.08819295,-0.9031678,0.29335114,0.528863,-0.73722714,-0.9908391,0.32225615,1.130248,-0.05841,0.35455263,-0.81585914,-0.20159774,1,0.95161647,0.0,1.0,f1,train
154,4.268991,-1.3726197,0.80834925,-0.19894841,1.3229772,-0.7356247,0.20927697,1.049608,0.15381415,-0.3100362,0.49074388,-0.3075158,-0.7551405,0.14447197,1.056565,-1.6101432,-0.24988016,0.35840678,0.097650714,1.0895226,1,0.99609345,1.0,0.0,f0,train
155,-1.0536362,-0.82616156,0.68170965,1.563028,-0.2554535,-0.78431123,-0.52959704,-1.8642828,0.04948979,-2.5066223,-0.69795936,-1.7366381,1.2202003,-0.80776477,1.7376947,1.530973,-0.76303464,0.54077953,1.4324052,0.50758386,0,0.015408516,0.0,0.0,,train
156,-1.3236475,3.506998,2.7963545,-0.26890793,0.6211618,0.6038364,0.06929533,-0.079538785,0.18398045,1.7849089,0.29372036,0.26104704,0.4545055,-2.4235659,-0.13466708,-0.12915061,1.368447,1.6145642,0.33867344,-1.8761889,1,0.98232174,0.0,1.0,f1,train
157,1.793241,1.8624932,-1.7836735,0.6784738,1.4650992,0.6626269,1.9170629,0.046083935,0.9703509,-0.418848,0.64081657,0.58023,0.34977943,-0.58557886,1.4644661,-1.6630627,-1.2575545,0.9169114,1.2448659,0.25197813,1,0.883368,0.5,0.5,"f0,f1",train
158,2.5042317,3.492871,-4.05316,0.45062122,0.25584656,-0.7348715,1.9377425,-0.5391506,0.2925166,-0.21507247,-0.40844205,0.5664691,0.975127,-0.42674404,-1.0392985,0.5542066,0.27644986,0.055491243,-0.6199374,0.5566019,1,0.9978419,0.5,0.5,"f0,f1",train
159,0.34217483,-1.194257,1.7007563,-0.3131762,2.5854602,1.735467,2.0719693,-0.714852,0.54826117,-1.4424903,0.8679431,-0.99649495,-2.0304449,-0.9187093,-0.32246363,-0.77014744,-1.0450765,1.0362617,0.12536056,-1.0715737,0,0.09397441,0.0,0.0,,train
160,3.2597911,-0.370863,-1.1410109,-0.14889027,-0.22251104,-1.3324322,0.56992465,0.25716296,1.7808616,-0.78730136,-0.6254263,0.73130476,-1.2047521,1.1606967,0.24211584,-0.22504488,-0.076965734,-2.4263241,1.0290657,-1.242728,1,0.971906,1.0,0.0,f0,train
161,-0.99649554,2.4053948,1.9749116,-0.51994854,0.62808233,-1.3881422,0.00079628837,0.53961223,1.2087456,0.5589848,-2.2128947,-1.6411183,1.5221289,-0.34809476,-0.60577863,-0.5564222,1.7835637,0.9593821,-1.3841089,-1.2230077,1,0.8604045,0.0,1.0,f1,train
162,-0.5621717,1.886222,-0.63502896,0.4249105,0.27462277,-0.34715807,0.92498046,-0.2146509,1.4067357,0.44448286,0.29183328,-1.0280566,1.4353504,-1.9346632,-0.26227117,-0.2871359,-0.6237787,-0.94165665,0.25713572,-0.8559887,0,0.6890782,0.0,1.0,f1,train
163,4.2569075,-1.4995519,1.945473,-0.6902615,0.52837694,-1.4403819,-0.15634885,-0.6001641,0.79046214,0.16352744,0.024446974,-0.4407116,0.052594777,-0.08702544,0.4116396,1.2504367,0.9122746,-1.4308301,-0.30396697,0.26330087,1,0.9959954,1.0,0.0,f0,train
164,2.8393679,0.32861683,1.3303518,0.6923269,-0.4784432,-0.8347653,1.1086298,1.0970721,-0.686754,-0.6803556,-0.8883834,0.9098193,-1.6617324,-0.30174106,-0.21649468,1.6677727,1.0242084,0.45350298,-0.4358673,0.6829187,1,0.9413903,1.0,0.0,f0,train
165,4.1482296,-1.2745228,3.6355011,0.022566536,0.63437897,-0.27394402,-0.6184552,1.5971402,-1.8642584,-0.50176513,-0.06275643,1.3160434,-1.9536124,0.7451394,1.6224152,-1.9467769,-0.87506926,-0.87488514,0.25032413,0.5607607,1,0.995035,1.0,0.0,f0,train
166,2.2293243,0.25652045,2.1000843,-0.6174566,-0.71686316,0.7209335,-2.7930365,1.4687142,-1.3322831,0.55617285,-1.2575548,-0.5985805,1.107371,1.5684525,0.35535923,0.33443713,0.27245858,-0.96133494,-0.040916435,-0.16315956,0,0.82581186,1.0,0.0,f0,train
167,-1.0489033,4.352567,1.0680013,-1.3133924,-1.9787943,-0.190361,-0.2173046,-0.9955846,-0.77591205,-0.5614571,-1.7737635,-1.5600892,1.3173578,1.0725516,-0.17574653,-0.9079014,0.885269,0.27267,-0.60134333,0.53183424,1,0.9967024,0.0,1.0,f1,train
168,2.4407146,1.7831596,0.6058645,0.05789751,-0.32007092,-1.073513,1.6102709,-1.1781949,0.7359125,0.58574027,-0.07990797,0.69797814,0.47810838,-0.34594414,-1.3449861,2.371976,-1.0381484,0.14159626,-0.112429366,-2.1960998,1,0.95212317,0.5,0.5,"f0,f1",train
169,0.7596672,-0.82533467,-0.3035605,0.27299264,-0.51451063,0.012649108,0.27789456,0.1286998,1.4095615,-0.88287884,2.1105325,0.5511559,-1.3614459,0.2190537,-0.19584623,-0.88578695,0.3967815,-0.93457407,-1.2112864,1.5625181,0,0.19303763,0.0,0.0,,train
170,-1.1269982,2.4134836,1.1979216,0.8326,-0.09358695,-0.5220741,-1.1495311,0.7675917,0.40451115,-0.12365614,0.54,0.7759313,2.289983,-0.46677956,0.64410895,-1.8245862,-0.03589703,-0.6488214,-1.1286613,-0.5246846,1,0.8621206,0.0,1.0,f1,train
171,0.27668315,0.4686759,0.19864526,-0.5613935,0.7457059,-0.35448122,0.73227996,-0.077445515,-0.46603915,0.43454412,0.2496138,-0.12552406,0.96245766,1.7434208,0.57104707,1.6159664,1.8142684,0.75064605,-0.4654017,0.28587753,0,0.18347865,0.0,0.0,,train
172,0.009589608,-0.62544155,-3.3262763,-0.6517103,-1.3745391,0.1220788,1.3796397,0.19823611,0.87458897,-0.07256603,1.7825321,-0.510608,1.434067,-1.1811763,0.97847456,0.6002608,1.7183635,-1.3671527,1.6706197,0.35352755,0,0.061672628,0.0,0.0,,train
173,3.1323495,0.40373203,-0.08640109,-0.8354509,-0.3415637,2.2622578,-1.0781829,0.10457965,-0.93141574,-1.3064566,-1.3088187,1.3913506,1.1581738,-0.19751117,1.3586934,-1.1063545,-1.1573782,-1.4611921,-0.73841846,-1.3506603,1,0.96689343,1.0,0.0,f0,train
174,0.15641214,-1.1217406,0.560876,-0.022943316,-0.38155627,1.2831367,0.11802446,-0.86923116,-0.651933,1.1819237,0.17324738,-0.32738107,0.87543684,0.44814318,0.04386894,-2.2481763,0.9576595,0.6998679,-0.7079766,-0.54624015,0,0.06865358,0.0,0.0,,train
175,-1.3407127,-1.4911877,0.20870152,-0.10303019,-1.8655936,0.4921985,1.2103847,-1.2946184,0.22763562,-0.6414665,0.089611724,-0.16768087,0.4582569,-1.9029516,0.08705904,-1.0006944,-1.7861016,-0.23537697,-0.15186436,0.25950855,0,0.0059050918,0.0,0.0,,train
176,-1.0464591,-0.8748449,-2.6174378,-0.20492366,-0.6114835,-0.68292844,0.48503,-0.22710994,1.6333381,0.1014124,-0.8789633,0.50675285,1.1008077,-1.1892403,0.19653897,0.97066134,0.22600374,0.41297537,-0.32533255,-1.0130317,0,0.014630437,0.0,0.0,,train
177,0.9408845,3.43431,-3.5577896,-0.027459249,-0.6563625,0.75259125,-0.89277464,0.85026115,0.6913701,1.062489,-0.6001434,1.5199022,0.75679165,0.011760493,2.2149038,1.6873722,-1.166115,-0.43972278,-1.7315867,0.70763814,1,0.9845803,0.0,1.0,f1,train
178,0.70900327,-0.25201404,0.807689,-0.10437091,-0.43061337,0.28024757,0.5755012,-0.27367854,-0.063899554,0.64590055,-0.33016446,-0.2250132,0.06444658,0.07395683,0.64154315,1.0336949,1.4152572,-1.7401677,-2.64848,-0.16635005,0,0.19473255,0.0,0.0,,train
179,-0.08214793,4.249644,-1.8385805,-0.16608123,-0.6555005,-0.50482833,1.0508403,-0.8824955,1.0914365,0.87971634,0.13483508,-1.1108645,-1.7563812,0.50199896,1.0945947,-0.34113896,1.2268072,-0.8173398,0.08408917,0.23405255,1,0.996092,0.0,1.0,f1,train
180,1.897468,3.6974633,2.4350045,-0.6159132,-0.27786136,0.40431443,0.817696,-0.53260696,0.41592535,-0.63211733,2.6831923,-0.43589398,-1.0810026,0.018472599,-0.17760593,0.14778522,-1.2356439,1.3820796,-1.2838585,1.1775956,1,0.9962078,0.5,0.5,"f0,f1",train
